807	-1.0403047 -2.2309768 1.2671479 0.41474223 1.6546491 -1.2041638 -2.3990574 1.659997 -0.03384906 0.5974602 2.4335487 1.7063036 0.583412 -1.9153465 0.121415116 -1.4969678 -0.17984673 2.6599932 -0.57648444 -1.880104 -0.4954722 1.6666626 2.7494707 -5.3536544 0.5801957 -1.3276311 -0.5174562 -3.3245716 0.71533716 -1.7120801 -0.48296 -1.9896802 0.57027113 -0.5618561 -1.7917235 -0.5627378 0.662772 -0.94647133 1.479093 0.79226416 0.52699745 1.5725601 1.2846732 0.2265132 0.9629451 1.7331392 -0.40136838 0.4980803 2.434773 1.7016541 1.914272 -1.3857042 -2.465188 -0.11315587 -0.31684077 -0.992952 -1.4833947 1.7534962 0.62272334 -0.8071335 -1.249416 0.15765911 -0.9890336 -1.6464854
808	0.059778243 3.6493237 0.9737883 0.68055487 -2.6244907 0.031406403 0.9681636 -0.2667977 -1.4820057 2.4439492 -3.5035524 -0.10701759 1.9443012 1.1191232 2.7276638 -0.79513913 -1.2405028 0.41581577 -0.73706496 0.036770716 1.2142986 -0.8165042 -2.0482545 -0.34155965 -0.5205389 0.30260015 1.4242281 0.65491974 -1.2695956 -0.31096342 -1.2762371 1.9880968 -2.0988855 -0.9515075 -0.6001827 -0.8310695 -1.357082 1.3435144 -0.9709416 -1.6847436 -3.9089043 2.5014927 0.12824592 -0.9075364 0.69296074 -3.268175 0.16513553 -1.369025 -2.346315 -0.50387466 4.266178 -0.88701457 -3.3059664 -4.3335023 1.8521523 0.31305528 0.5484333 -0.39890885 -0.40868115 2.8543353 0.071053036 2.670289 0.6867604 0.6390569
809	-0.37712485 -0.24105641 1.4861237 -1.3784233 0.9874248 -0.18300992 2.1403248 -5.041124 -2.2761135 -1.1106788 0.019160658 1.2328644 -1.4008528 0.6477375 -2.7597818 -1.1792862 -1.6038263 -2.832545 1.578936 -1.5533197 -0.7033351 1.8306715 -0.87823695 -1.7592084 0.058472976 -0.72223526 1.7516791 -0.34812847 -3.005398 4.3244605 0.7088325 1.4438801 3.20088 -0.067140274 -0.2852214 -1.7543442 -1.3155966 1.8358725 -0.6104537 -1.9065684 1.3445671 0.54967135 1.025237 1.0759394 -5.0096684 2.0719404 2.8676417 -0.12656416 1.348304 -1.3359262 -0.65213394 -2.1716998 -2.6064324 1.5846888 1.2585464 2.0281847 0.25460047 -1.9233234 -1.5144185 2.6129303 -0.54892415 -0.63729745 1.4214499 -0.6604652
810	0.06859531 -0.19421351 -1.1785393 0.6536727 -0.008801803 0.998 -0.69552875 2.6402333 1.191539 0.47953808 0.87870955 0.9508013 0.19688486 -0.098404914 1.3690966 -0.70586264 1.8845845 1.0106517 0.4766264 -1.7638078 -0.44038182 0.27807966 0.51966965 -1.9670086 -0.20891221 -1.1973411 -0.06674528 -1.2111349 -0.0202021 -0.14168979 0.7968333 0.63585335 -2.665969 -0.06537801 0.49206308 0.78082716 -0.58526397 -0.9487829 0.6529266 -1.539367 -0.7266971 -0.5551413 -1.1606128 -1.815483 -2.1582382 -1.9397146 -0.8397089 -0.9661912 0.8469137 -0.40390286 1.1251662 2.6028063 0.012592267 -1.9665653 -1.127069 1.2923539 -1.9490143 -0.720886 -1.4426199 0.53723836 1.3744158 0.16756064 -0.67019975 1.7095404
811	0.9562524 0.8079869 -0.8838755 -0.58206344 0.4700446 -2.2138302 0.025781497 2.1347792 -1.0960343 -1.4246037 -0.72087383 2.527174 -3.105286 0.6258101 0.44132987 0.92549515 1.2240665 -0.78710157 0.20913243 1.2360427 1.8075258 0.43638512 -2.0123472 2.1970863 -0.6058189 2.8896065 -2.7984169 0.16784388 -1.8437603 -0.32343486 1.9452621 0.8617947 0.8474384 -1.1222653 1.1637971 -1.1133876 0.19556388 2.6548412 1.1369228 2.5665326 -0.870806 1.1032168 0.85024047 -1.6282545 -2.7486048 -2.080449 -1.4113353 -1.0696621 0.6011479 -1.96042 -0.58949953 -1.8727509 -2.5112677 -1.6954995 -2.1756365 1.9767057 -0.8434379 -1.8367877 -2.452281 -1.5903845 2.1763842 2.5022686 -3.3388908 -1.5105532
812	-0.68374527 2.330124 0.4917713 -3.0270224 3.8021202 0.07458538 3.5172434 0.90219164 1.4837178 -4.094841 -1.8171581 3.2815242 0.48196042 5.741786 3.4957447 2.1163025 -1.0635414 -4.1839476 -3.3918016 -2.4020977 -3.9709237 0.7131488 -0.5565491 0.57124364 -0.55418575 -1.2369224 0.9073456 -0.3425275 0.4946583 1.093735 -0.86200446 -2.742633 1.4279131 1.389543 -0.84927136 -0.5891604 0.5994679 -2.1494074 -2.4517815 -1.741971 -0.4065537 -1.7476239 0.49633753 -0.0397197 0.4937782 -1.5114894 -0.5717977 -1.9532857 2.2254434 -1.5528461 -0.17139332 -0.96279126 -4.345439 1.1034126 3.839341 -0.51719993 1.6119663 0.98707116 -1.742741 -3.190712 -4.468622 2.976414 -1.7244108 0.58975244
813	0.70199233 -0.28654394 -0.98080295 -1.6039102 0.84422576 0.32209376 1.506504 -2.484901 1.493836 -2.7137067 0.7046815 1.9567277 -2.32384 2.8420606 -1.1630487 -0.53905404 0.35034704 -3.7014794 -1.7397126 1.7397856 -2.175069 -1.8542536 -0.11343526 1.3261962 -1.2765348 1.2408594 1.0192505 0.022153182 0.016367033 2.2375622 1.2392181 -1.9684533 0.75284755 1.1998422 -0.14842343 0.45030493 2.3032155 -0.3745051 -0.88418436 1.0282364 -1.1793902 -4.3514714 2.3651416 0.95220745 -0.11482672 -0.014095463 2.3384013 0.9971587 0.36586127 -0.11890999 -2.5170915 -3.9150982 -2.0403137 0.47971752 1.5998831 -0.7066369 1.2247958 -0.973508 -1.7785976 -3.0254874 -2.5083473 2.9069254 0.50014114 0.9438861
814	-0.28976724 -0.23852986 0.13327025 1.662496 0.5235967 0.36759654 1.0752065 1.0346608 -0.23390749 -0.04511773 0.9856118 1.0268509 0.678909 -2.370349 0.2846919 -1.697108 -0.08071107 0.1696574 -0.54897785 -1.9679502 0.900416 -0.6647625 0.61562055 -1.258409 -0.24869333 1.9758385 -0.19081934 1.3364686 -1.8249712 1.103583 0.7586487 -0.92641515 -0.9772494 0.50452954 -0.00829857 0.1207917 -0.6628743 0.114198074 0.2124096 -0.25391144 1.0975089 -1.2042097 0.8536381 1.451212 -0.9295026 1.2615775 -0.05307281 -0.4072538 0.33670807 -0.8328893 1.2545676 -2.5608778 -1.0590857 -0.5679384 -1.7788327 0.39888784 -2.4955769 -1.9962975 -0.14747779 -0.99523354 1.0716392 -0.6666697 0.38570824 0.094251715
815	1.0738239 0.6997958 -1.004545 4.5148363 1.6387545 -0.8909719 -1.3766888 2.2446404 -0.008702576 -2.1946862 3.9114265 0.96610427 1.0421095 -0.35042393 -1.9488778 -1.3507615 -0.27832597 -1.5824273 -2.3456278 -4.4138513 0.6632178 0.6924525 0.5677096 -1.9162028 -1.6799936 2.7207737 1.937582 1.7255987 -1.2262604 0.4533829 -1.4866499 -1.2190125 -0.44837987 1.9853246 -0.16341776 -0.034743905 -2.0311337 -2.5299244 -1.8111542 0.14868933 0.12053661 -1.5547904 -0.7343165 2.4688563 -3.0748825 1.4128073 -2.2546804 -1.215649 1.6933155 -2.4199743 0.104502745 -2.8275542 1.4806587 -1.3495582 0.21625704 1.0989357 0.16276184 -0.011222586 -2.1156726 -0.34471974 1.6402916 0.69425297 0.8915721 2.4089932
816	1.4000325 0.2523806 -0.027020263 0.777194 0.358763 0.8583783 -0.9860582 -1.539901 -0.008237079 1.2278247 -0.4693197 0.95391196 -0.09678327 -0.32678112 2.32448 1.4033245 1.2277973 -1.0240228 2.4356918 0.65189815 1.1329964 -0.6039586 0.13378426 0.7229428 -1.5996302 2.1447973 0.71890813 -0.1975393 -1.044313 0.3723807 -0.83182466 1.2842612 -0.19319598 -1.3035222 -1.0950639 0.23498203 -0.8067301 1.0019431 0.5426874 1.3015268 -0.22984388 -0.8226445 -2.2943325 -0.9835119 -0.694217 0.56224144 -0.903871 -1.5211453 -2.0450466 -0.9057333 1.0660816 -0.07840898 -0.16040659 -1.6399441 -0.07741596 -0.35370582 -0.13384707 -2.8225358 1.4006747 -1.1558475 0.08426891 -2.4235852 -2.1596885 0.7149471
817	-1.2467796 1.5834715 -1.3443958 -1.6765033 1.2924197 -1.4251255 -0.5099388 0.8012551 0.07507792 -2.00804 0.0057163835 -0.67803407 -0.850377 2.3347216 -0.44191575 -0.7921431 1.2357382 -0.23119675 -1.1572691 1.018035 0.003341779 -1.036973 -0.7509536 -0.8174968 -0.3404944 0.042571038 -0.5118454 -0.14367905 0.47434318 1.0694027 0.11903305 -0.69476485 0.830715 1.3884926 -1.7343314 1.274037 0.83501166 0.33408573 -0.01765418 0.68841994 -0.17702587 -0.8067484 -0.044972997 -0.7256484 -1.6544299 -0.27125034 0.89118326 -0.50612336 -0.6308365 1.4574401 -0.24133316 -1.1859918 -0.47617203 -0.17100926 -1.9507408 0.98416424 -0.18020555 0.51061463 0.058848914 -0.3445673 0.39102423 1.4429015 -0.51673496 0.3292449
818	0.24151011 -0.9893249 0.20246403 -0.29447746 0.81355214 1.0943525 -1.8296887 -0.2806179 -1.0737426 0.0021838024 -0.32514447 1.4671289 1.462844 -0.6407631 1.3739003 0.4459247 2.7012837 -0.5165851 0.14530054 -2.3296802 0.4669499 1.9880059 1.5620201 -3.3123019 1.3590105 1.1444694 0.6729652 -0.7553992 -2.3037722 2.4130359 -0.3971966 -1.2314798 0.3086336 1.4998912 0.3271974 0.19289428 0.23120078 -0.28827626 0.75795895 -2.1697874 -0.55759984 -1.790736 -0.014076076 -0.36062974 -0.70135325 -1.1175444 0.5265225 -1.3126247 -0.08946921 -1.9167979 -1.0237688 -0.8509486 -0.5324604 -0.8235566 -0.24646986 1.4418778 -0.80917525 -0.09475593 -0.91313183 1.801687 -2.6363971 -1.6594862 0.2682568 -0.13763306
819	1.0448039 0.44252327 0.22369535 -0.6026881 1.2882348 0.18844071 0.9593786 -1.9508973 1.3324773 -0.18586443 -0.97773147 -1.7579252 1.0685341 -0.7807605 1.9962126 2.002407 0.23451646 -1.1909009 1.104173 0.7375989 -3.387577 -1.5987883 -1.0829412 -1.6061904 -2.6120913 -0.8418099 0.40699944 0.44007772 0.63583976 -1.8275381 0.49908412 2.0155835 1.8090484 1.6490403 3.1100256 1.1440275 1.0027747 -1.9817462 0.4626791 0.82800424 -0.4570598 -1.1659772 0.3689145 -0.098832965 -0.2271988 -1.8903123 -0.35577402 -2.4401698 -1.6230882 -0.5181697 0.7521541 2.9253726 0.4512891 -2.196432 1.2574699 -2.823114 -3.341964 0.23818994 1.7544584 -0.7277134 -1.8611791 1.7053471 -0.09460743 -1.5841153
820	1.4480264 1.3084592 -0.09675873 0.8960577 -0.46312106 -0.6756065 -3.0494514 -4.8228683 -1.6643475 2.1627288 0.6889074 1.0465922 -1.1132112 1.3576142 -0.51544154 -2.1294346 1.1119912 -2.2550733 2.8924675 -0.2935395 -4.693464 1.2002069 -0.21059641 0.009889137 -0.19300564 -1.956655 0.10418366 -1.0730354 0.994929 1.7401699 5.1241903 2.4995415 0.8394553 -2.3155258 -0.35647413 2.0494435 0.66732126 -1.0363796 2.0864642 -2.605619 -0.7533891 2.6577184 0.31093088 -1.4953363 -4.269859 -0.8624495 2.4140956 0.2664559 2.0287824 -1.4647118 0.70824236 4.6654267 -0.82781327 -1.1209604 -2.1005025 -4.0541186 -5.236653 -1.4468035 -1.0163953 0.45427108 -0.8379315 -2.5620303 1.4151042 0.15852359
821	2.1542783 -1.0860728 0.39535022 -1.3150418 -1.8951192 -0.009410396 0.30538392 -3.884423 0.035198078 0.9749586 2.5073378 0.38691443 -5.0615826 -1.6985893 -0.18687433 0.41139165 -1.8468558 -2.3948605 2.851168 0.57395726 -1.566509 -0.98892003 0.40730923 3.1797173 -1.1339833 -1.8116769 0.10217043 -0.32843593 -1.112893 1.9959422 -1.6697367 2.1140366 1.3937507 -0.19684729 1.8035593 -2.7117834 2.8195095 0.9554311 1.3574363 0.85532814 2.0564013 -2.1570055 1.4156287 1.886124 -1.2628648 0.2933131 -1.3261832 -4.3397646 -0.03634062 -1.0406835 -2.3941336 -2.892558 0.5333128 -1.9847208 2.2885642 2.8604565 2.0972903 0.5050434 -2.2987952 1.2883725 -1.2546668 -1.0097754 3.887519 -1.4205246
822	-2.6585543 3.506855 0.65360713 3.35444 3.1699083 -1.482148 0.7468938 -4.0282826 1.3174651 1.991412 3.7308521 -3.1593957 1.7962081 0.43791154 -0.51465297 -2.9756067 2.4705374 -1.5423706 1.5848031 -1.7207755 -3.8095431 -6.0794277 -2.6261065 -3.2523365 -1.9797847 -0.69829184 1.3434389 1.1875432 1.9451371 0.24884649 -3.162757 4.795488 -4.8089476 3.099588 1.1797644 1.5795147 0.47715017 -0.922143 -2.446405 -1.8702062 -1.1367677 1.1518223 -2.8774602 1.334155 -2.2448575 -0.98694927 -0.61407983 -0.7851326 -0.30311105 3.0684319 1.8691223 3.504192 -1.0390474 -3.3760085 -0.6633586 -5.1030507 -2.280637 -0.2964986 0.204496 -1.1900368 0.994927 4.372348 2.2149014 0.43771362
823	2.4245071 4.2460976 0.5056508 -3.9377851 1.1112548 0.45029482 -1.8260269 -1.9668503 -1.2761356 4.721712 -3.7906775 -4.4287663 5.0451317 1.3128915 2.7384458 -0.32643035 -0.24977615 -2.842304 0.10516261 2.171431 -0.92129534 -3.6056519 -2.9133277 -0.44197425 0.33345783 -1.6459208 2.048239 1.4236935 -1.2236769 -0.59641075 1.2009383 1.3116789 1.9006214 1.006013 -0.2333197 2.6714718 -1.4266316 0.9246639 -0.56896067 -1.2819005 1.8040509 0.23654048 -2.9252675 -3.3434944 0.22282797 -3.9657352 -0.59629714 -0.94153255 -1.800893 -1.5257375 1.6111912 3.181589 -0.36994237 -3.8410952 -1.3745223 -1.7495893 -1.9187549 0.5106828 1.4840791 3.3957002 -1.7892656 -0.509455 1.5891478 -1.0785773
824	-0.7957744 0.47417894 -1.1692559 -5.097414 1.1174451 -0.80177855 -1.0647073 0.7748463 0.10878283 0.92417854 -0.62597615 -2.1103137 -1.9530749 0.73179096 0.6730898 -0.20369726 -3.0703633 -1.4832456 -1.6082116 -1.8809831 1.0663161 -2.1257439 -2.3489609 1.988561 -0.6940292 -3.4565902 -0.065719165 -1.2409468 0.9278912 0.8782479 -3.679092 3.180262 -0.6179838 -0.14985177 1.0637239 -0.9132778 1.8653345 -3.8290558 2.0461328 -3.0582623 3.140215 0.53178674 0.7571836 -0.27716744 -0.33631644 -2.3359842 -2.8518355 -2.216395 5.7854223 -1.4359094 -5.5777235 2.7924917 1.454855 0.87038195 2.9319794 0.6482607 0.39678076 2.2076936 -0.39764684 -0.61930174 0.6296652 2.5538485 3.5460637 3.3427687
825	-0.77640086 2.2610426 -2.0480034 0.23949511 3.472034 -0.082988024 -1.349477 0.63344586 -1.8440206 -0.8961232 1.5044315 1.8813066 -0.7346979 1.6010604 0.5092162 -1.6492149 0.69283354 -0.60238683 0.43103248 -0.46842098 -0.5527702 1.0073481 0.99026513 0.65109706 -0.4281508 0.5632258 0.24115472 0.17813526 0.5397428 1.5164831 0.95189846 -2.6470382 0.47945216 -0.6749155 -1.5101357 0.33566 -0.08608146 0.027046114 0.19637315 -0.9148828 -0.561062 -1.5844165 -0.92861325 0.849512 -0.6721924 -0.70653254 1.0737033 -0.91252863 0.9545449 0.321544 0.6409883 -1.4847866 -0.283198 -0.7773857 -1.0487311 0.049759686 -1.3511178 -1.457577 -0.77981627 -0.9391309 -0.5228706 0.17233539 -1.0410022 1.4216375
826	-0.22698535 -0.46062887 -1.6886779 -0.7880462 -0.13183708 1.2446907 -1.388063 1.5023459 0.6176019 0.07655277 -3.3645978 -0.11063452 -0.5707078 0.65239435 -0.44735605 0.60795146 -1.4206492 -0.005524799 -2.0034657 -0.64303446 -0.8961864 -2.8457139 0.12461427 0.29250276 -0.4509992 -0.6220876 0.030666478 0.7002604 -0.58086926 -0.6301411 -2.355803 -0.11984693 0.009453902 -1.4164435 0.243884 -0.96858734 1.3316637 -1.3164139 1.8633171 1.9967314 2.3462377 -2.1105752 0.5006393 0.21149297 -0.6694148 2.1180108 -0.35946745 -1.2041858 0.27160102 -0.5785418 -2.3405285 1.1557988 1.0121863 -0.7144909 1.832809 0.4241257 0.058523834 0.5306494 0.64773947 0.267116 -0.26177415 0.55300087 1.4109367 2.000466
827	1.7764035 3.631495 -3.0579536 0.017721165 0.54683805 -0.9376192 -1.4092104 1.9361072 -0.17157741 0.29417825 0.38802245 0.14660142 -0.17006251 1.9029442 -1.1943609 -1.3016064 0.46107283 -0.49052006 -0.3549723 -0.93030095 -1.6219872 3.0380807 1.303288 -2.5614834 -0.036179945 -0.4782626 1.1773841 1.8445226 1.9082588 -1.1909558 4.8343973 -3.916055 1.6348488 2.4385707 -0.6589087 0.65365845 -3.9781313 -0.5755316 -0.8311312 -1.8372413 1.1709186 -3.1710835 -1.4387861 -0.3107208 -3.1808116 0.33487025 0.6497449 -1.1388744 0.36148602 -2.5486944 0.8967901 -0.91684717 0.3255824 -1.117703 -0.60186595 0.18657687 -1.1129382 0.63531315 -1.4433489 0.761683 1.6506573 -1.5296899 -0.020351678 0.1789976
828	0.8476192 2.4534752 -0.60797966 1.672223 -1.6172496 0.27598485 0.258344 0.71594054 -0.41464645 0.75185055 -3.5137894 0.438125 1.6589699 -0.78744125 -2.413816 -0.6204085 -2.0770292 3.186032 -1.0392091 -2.0045383 1.5361633 -2.705932 -1.197993 -3.01748 -1.596867 1.0846117 1.0427423 3.2686532 -1.2390499 -1.6715618 -1.0155159 1.4637195 -1.9553072 -0.40537828 3.9225645 -3.0291383 -3.7964926 1.8193597 -2.2970583 -0.9618465 -0.79405296 1.1301318 -0.26388982 0.14249843 -0.9241598 0.9548676 0.21518698 0.31161988 -0.5007187 -0.18717927 0.49315682 0.13120496 -1.1317067 -0.1106854 0.12413043 -2.2712033 -0.65316516 1.0491998 -1.2760993 3.8169827 0.5094266 3.8661706 1.7639652 -0.052850723
829	2.544671 0.93176395 -1.112009 -0.08798057 0.56454974 -1.0287695 3.707405 -0.17570372 1.150522 0.9900294 -0.14391583 1.9371308 -2.1346967 -0.072956294 0.019997751 -1.0036346 0.28873163 -1.1481258 -0.84763753 2.142143 -3.2484682 -1.7775297 -0.7409216 -0.7620259 -1.7139848 0.13489708 -0.325433 1.235161 -1.5164812 0.38264596 -0.059355166 0.80864197 2.8634791 -0.17231971 0.8334719 0.95852596 -2.2904916 -1.4918439 0.38882345 0.16609775 1.5859475 -1.8949456 -2.5308113 0.21181753 -0.071521565 0.72344005 0.75028545 -2.3393483 0.08073974 -2.7906709 -0.3003135 -0.4994965 -2.31071 -0.9229219 -2.4905443 1.752235 -0.62405694 -0.017196193 2.8193607 -0.77019244 -0.49072883 0.40618458 -0.49994224 0.36182877
830	-1.0890256 0.5179819 -4.7940984 2.148582 -2.6690843 -2.7812533 -2.2342432 0.96118796 0.5060625 1.9329811 -0.5617076 1.6757274 -0.7519054 4.663168 -1.5388857 -3.5707474 6.7873354 -1.1632411 -0.21470034 -0.44241887 -3.7632043 1.1591922 -0.2415137 0.22009715 4.2046127 -3.0504668 -0.8722031 -1.8034031 0.6794828 -0.19259527 -0.83607626 -2.0408125 1.4641135 0.7154239 -4.120748 3.3053339 -0.09151842 2.4603267 0.04077381 -4.639934 -1.8980916 1.255005 -0.29520658 -0.7090347 -2.299027 -5.1665854 -0.9562024 1.0182773 -1.0516346 -4.4617624 0.30970266 4.392678 -1.5473331 -4.132827 0.8014027 7.8733945 6.4889946 0.9682901 -4.5004735 0.16949913 1.1863731 1.7720177 -1.6923848 1.9106674
831	-2.586326 1.3603908 -0.7609836 -1.147451 0.908007 2.494455 -0.42758656 -1.3993611 -0.8987087 -1.8057424 -2.112292 0.40873212 3.3990595 0.63066274 1.2888333 1.1011946 -0.14656119 0.26873106 -1.2953224 -2.7193615 1.9576244 -1.2708181 1.0413224 -2.6596272 -0.80402565 1.7049538 -0.30794436 0.32922882 0.43118685 -1.0136839 -0.767852 -0.88117677 -1.8567036 1.7144431 0.040528737 -1.0764775 -0.31924176 2.2439988 -0.74557585 0.4119816 2.0220685 -0.63415474 1.6984707 1.5999154 0.36557943 -0.34345338 0.020409225 0.3848369 -1.0973027 -1.0801122 1.3788404 -0.85119575 -2.7447453 -1.0307691 2.7370842 -1.2147912 0.29732868 -1.210972 0.25422788 0.17821805 -2.8196754 1.3717282 -0.93866456 -0.4260664
832	1.671263 1.3576337 -0.6424726 1.8067739 -2.392303 -1.9145652 2.603755 -3.5525258 0.43113223 0.7706843 -1.1188169 -0.12158315 -2.6568682 1.0743889 -0.084981985 -3.044778 -1.4930003 1.5002949 0.11026857 1.489913 -2.8476892 -0.5245439 -1.0759805 1.3169993 0.8373258 -0.07532042 -0.4018278 2.5886664 -0.62075174 -0.056626137 -0.5791539 0.4614241 2.0870051 -1.3863164 -0.90572256 0.08300099 1.8773834 -0.5023365 -1.7425592 0.9113088 -1.5643898 1.2941482 2.4180682 1.5448151 1.0702915 -0.4799317 -0.94837916 -2.743828 -1.7655272 0.89366335 1.4074771 0.14848585 0.25363368 -1.3434772 -2.0652897 -1.0553566 -1.5996021 -0.018648922 1.7340362 -1.7563653 -1.0690082 -3.5798957 0.62192225 0.8370145
833	1.834938 1.0659158 1.1656537 1.8899823 -1.2118717 -2.3303487 -2.4981723 1.2560405 0.05568403 -0.44700655 0.0069574118 -1.3439921 -0.7462153 -0.7594624 -1.988603 -2.246711 -1.5736971 1.6698903 -1.0396522 -1.20515 1.1291306 -1.5693501 1.5751946 -3.1282737 1.5970861 -1.1213225 -0.86728114 2.3320675 0.8744655 0.7383192 -0.094275355 0.38351548 0.72805125 2.9826224 1.1703622 -3.2089086 1.4903004 0.50063705 -0.53133714 2.2107081 -3.1716673 -0.6276618 0.46159852 -1.6894041 1.819463 1.3380146 -0.8342038 -0.38984388 0.30423746 2.423295 1.2953409 -2.397523 -0.4110826 0.5570079 -2.9147744 -2.165894 -1.1640402 1.1784291 0.76076275 -1.8340738 2.3416967 2.8124373 -0.08309771 -3.2083898
834	1.04981 0.0010151714 1.1524891 -0.16026263 1.6760914 -1.936664 0.52962595 -2.328587 -1.6327168 1.0477805 0.85391915 1.9082375 -0.8824423 1.5105861 2.6478748 -1.3990729 -0.8026317 -0.59373057 1.3660189 0.8280512 -0.938315 -0.6264963 -1.1230958 0.07877268 1.6498728 0.6372694 -1.0476414 0.7359014 -1.5993634 0.040631887 -0.11745934 -2.2874064 1.0481229 2.6553292 -1.1150793 1.3871543 1.1315079 0.11380476 0.2502972 -0.5684613 0.38053873 -0.15489003 0.9789089 0.8529859 -0.04235594 -0.72685295 -0.44658005 -1.5671856 0.75037575 -1.5320452 0.060602784 -1.9782418 -1.5397841 -0.56268686 0.06114989 -1.077404 -1.6608003 -0.26321858 0.38723958 0.68666905 0.24419698 -1.8355726 -0.7205713 -1.2763014
835	-2.3685617 4.3224926 -2.2806377 1.2512145 -2.1939754 -1.8494707 -2.052228 -0.5695725 -2.3866067 1.3873723 2.362595 1.0547649 -0.8952174 0.07283621 -1.1237761 -1.1927804 4.6107364 0.81612813 0.59934276 -1.2585535 -2.7786121 2.069853 1.370319 -1.1331031 1.6584456 -0.85552526 -1.9145312 0.8919563 4.2229705 -0.48833865 0.12154694 -1.9701128 -5.8030977 1.6256659 2.7679708 -1.524601 1.2675867 -1.0772543 0.45619327 -3.0793767 1.0638893 -0.77885485 1.9440304 3.8544898 -3.825238 -0.62856984 0.07486575 0.7685783 -1.6595851 -1.9196993 -1.9419749 2.9237647 0.5550136 -2.538158 1.742388 0.24015847 0.37956735 -0.693902 -1.9332961 -0.43800122 1.2165904 -0.8670721 0.7375052 -1.1110506
836	0.8581004 1.2028172 -0.59924024 -0.045488946 -0.29396242 0.13714683 0.111561716 -0.8140046 1.3089168 -1.9259369 0.61229944 -1.7375206 -2.6731486 -1.3286233 0.19011572 1.3560331 -1.5767541 0.41904497 1.8464197 -0.30555567 -1.0392027 -1.0311846 -0.10262634 0.0111052655 -4.342811 0.66482294 -0.07360774 0.87670165 0.69629437 0.4175554 0.7253285 1.9059943 -0.46721205 -0.049138255 4.078817 -1.8198035 1.0172867 1.106573 0.013239972 2.0659676 -0.33865017 -2.39768 -1.740713 -1.1171534 -1.7599744 -0.9415011 0.12542263 -2.3974092 -0.40617338 1.7077203 -0.90714663 0.18824637 2.5013833 -1.3048831 -1.2904106 0.41695568 -0.4687851 0.6509104 -1.6740791 0.044381764 1.1449261 1.6030353 0.94556415 -1.1962051
837	-0.42252403 1.436527 -1.699747 -0.3351423 -0.38938934 0.60837436 -0.57808995 0.7260793 0.34239802 1.0034912 -1.6212953 -0.21320029 -0.74119973 -0.10286223 0.6842832 -0.2806232 -0.4462917 0.32705963 -0.50748086 -0.65445393 1.2809656 0.17769295 -0.18131717 0.67276096 0.0040477514 -0.10897617 -0.92070353 0.768125 0.013437867 0.26278368 1.25915 0.8395749 0.17144479 -0.079924144 -1.2525457 -0.37727857 -0.6969751 1.2295896 0.29606873 0.40187073 -1.5952264 -0.04098098 0.12594262 -0.095576346 -0.07132394 -0.6832163 0.23651727 -0.98898447 -1.2406995 -0.26184958 1.1552112 -1.0036012 -1.0591531 -1.1794254 -0.32121974 0.37146845 -0.49383098 -0.99996805 0.5012449 0.59909695 0.27144602 1.007409 -0.1881206 -0.38846177
838	-1.420211 4.2047515 -3.7223845 -0.061687067 3.0612879 -0.8477547 0.19631907 0.000982523 -0.6320701 0.9375015 -1.0778947 -0.6991804 0.90488464 1.0964625 -0.91889775 -0.24393466 -0.09461657 -1.8655108 -1.750755 0.680337 -0.7912126 -2.3524504 -1.9198681 0.68789375 -0.9377173 -0.15154366 -1.4119961 6.1625824 0.25478017 3.552793 1.6902435 0.8657398 -0.011103242 -1.0632744 -2.2965782 -1.9769955 1.291062 0.4849036 -0.7497542 0.020469084 -0.58598274 -0.11069529 0.3939451 2.650187 -1.3955988 1.4927465 1.5958663 -0.83015007 -6.2242627 0.6398824 1.496616 0.6086413 -0.37018314 -1.8115522 -1.4645923 -3.293589 -1.4525398 -0.6583108 1.7853047 -1.9106472 -0.84391195 -0.044609975 0.47657594 -0.14062913
839	0.49969414 -3.903933 -1.3063996 -2.3231747 0.75349885 -0.03967616 -1.2000266 -1.3839476 0.8942698 0.25921288 0.077121556 0.79849476 1.6959735 -0.18112655 -1.9020685 -1.6454962 0.66887045 1.1933078 -0.7335546 2.2048898 1.1106629 -0.053958658 0.6297188 -2.2794762 0.7029201 -1.9905081 1.5960186 1.7210989 -1.7673866 0.46863866 1.8291042 0.08247602 4.361942 -0.108149834 0.8253775 0.48678958 1.949122 -0.27013606 -0.18353823 0.12701593 -1.4670366 -3.2016828 2.159241 -0.89926124 -0.06835944 -1.3349593 1.2281722 -0.30768812 -1.1588236 0.4780923 -2.454762 0.30523577 -0.17830501 0.2583411 -1.7677639 -0.5670104 -0.03470336 0.26913685 0.052473675 -1.5022299 -2.3927813 -0.7175925 -0.8235829 1.6875256
